SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
6cbb3f6b,160,119.853,0,214,1497,3.625,2,0,0
7c44c923,41,146.561,0,223,2552,3.242,1,0,0
69328c8f,31,147.793,0,223,2539,3.236,1,0,0
c472d45d,42,149.880,0,239,2730,3.302,1,0,0
86b22734,4,18.104,0,239,2703,3.268,0,0,0
58f6bdab,41,148.117,0,241,2693,3.281,1,0,0
9c11a596,36,148.694,0,239,2720,3.317,1,0,0
c7f22400,2,17.708,0,235,2649,3.278,0,0,0
ba5b41e2,32,148.039,0,237,2708,3.252,1,0,0
bcd1dc8d,40,147.554,0,243,2767,3.173,1,0,0
42524d19,42,151.830,0,261,3010,3.316,1,0,0
efe49e8f,10,23.390,0,264,3003,3.336,0,0,0
5a110fb4,32,340.353,0,266,3056,3.711,1,0,0
708ae28c,26,347.129,0,266,3040,3.728,1,0,0
2fdba8f2,26,207.762,0,221,2515,3.856,0,0,0
55fc729f,25,377.238,0,269,3069,3.774,2,0,0
c5f63d1f,17,197.219,0,221,2517,3.763,0,0,0
26ab38a0,42,382.538,0,276,3157,3.845,1,0,0
d2cebb56,54,385.221,0,277,3188,3.891,2,0,0
b3963ecd,41,384.656,0,271,3045,3.838,1,0,0
sum,744,3989.639,0,4925,55158,70.032,18,0,0
arith_mean,37.20,199.48,0,246.25,2757.90,3.50,1.20,0,0
geo_mean,27.12,146.95,0,245.43,2727.80,3.49,1.15,0,0
