SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
70884f17,160,12.226,0,80,441,3.152,4,0,0
63b11acb,22,9.558,0,73,385,2.703,1,0,0
6cb9ef0d,4,6.860,0,21,202,2.737,0,0,0
99357456,0,3.728,0,0,0,2.735,0,0,0
568edb17,14,7.151,0,13,144,2.759,0,0,0
4eae3a52,33,9.419,0,32,245,2.893,4,0,0
9cf55afe,31,9.534,0,32,245,2.742,0,0,0
b36c822b,6,7.258,0,59,298,2.910,0,0,0
0282d3ab,38,10.932,0,59,300,2.895,0,0,0
46c9bfae,41,9.983,0,59,313,2.743,1,0,0
e05ce19a,44,11.057,0,68,369,2.802,5,0,0
58e9e9e4,36,11.136,0,75,399,2.778,0,0,0
9e4120fd,33,8.472,0,13,168,2.778,0,0,0
788b61cb,3,6.711,0,16,198,2.746,1,0,0
bb62b496,33,9.160,0,21,215,2.758,1,0,0
b9f73275,33,9.386,0,36,268,2.765,1,0,0
00efff7d,51,10.780,0,79,435,2.712,5,0,0
bb854ee1,0,3.755,0,0,0,2.758,0,0,0
1950b4d7,160,10.403,0,81,437,2.829,5,0,0
a6769045,16,8.723,0,74,389,2.798,0,0,0
sum,758,176.232,0,891,5451,55.993,28,0,0
arith_mean,42.11,8.81,0,49.50,302.83,2.80,2.80,0,0
geo_mean,26.52,8.44,0,41.39,286.87,2.80,2.14,0,0
