SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
54783e78,160,423.120,0,25,84,15.996,4,0,0
8d69c155,0,3.298,0,0,0,13.178,0,0,0
77b02e2d,30,548.047,0,19,54,13.367,0,0,0
4960b46c,0,3.443,0,0,0,2.330,0,0,0
78fc1d11,34,43.356,0,25,135,2.432,0,0,0
6f7fca41,160,14.371,0,29,153,2.354,0,0,0
4be3bb81,0,3.511,0,0,0,2.388,0,0,0
04729fec,15,34.291,0,35,167,2.343,0,0,0
5320774e,22,32.910,0,39,185,2.348,0,0,0
ec20f258,0,5.314,0,35,173,2.379,0,0,0
93b67534,0,3.469,0,0,0,2.406,0,0,0
754f4eef,160,15.589,0,56,284,2.446,0,0,0
e588a0a1,23,59.892,0,52,220,2.483,0,0,0
64961b16,4,7.008,0,46,197,2.571,0,0,0
d97a554b,35,72.115,0,65,279,2.507,0,0,0
077d2213,38,95.887,0,69,313,2.869,0,0,0
bcc0f708,24,86.134,0,66,296,2.861,0,0,0
298774c7,0,3.575,0,0,0,2.868,0,0,0
c82a1004,34,91.003,0,69,316,2.823,0,0,0
0dedb503,33,103.003,0,72,329,2.907,0,0,0
sum,772,1649.336,0,702,3185,85.856,4,0,0
arith_mean,55.14,82.47,0,46.80,212.33,4.29,4.00,0,0
geo_mean,35.23,25.69,0,43.06,191.11,3.28,4.00,0,0
