SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
0f575248,160,14.239,0,14,55,0,0,0,0
f403aa4b,0,6.171,0,0,0,0,0,0,0
4e169da8,160,12.872,0,11,54,0,0,0,0
98374a1d,25,10.660,0,10,34,0,0,0,0
0f9d2bec,160,12.123,0,5,16,0,0,0,0
81d13994,12,9.472,0,7,24,0,0,0,0
fa9348d5,160,12.436,0,10,63,0,0,0,0
2128d6c7,34,11.822,0,26,109,0,0,0,0
579a98c6,26,11.843,0,26,108,0,0,0,0
e1af5864,0,6.356,0,0,0,0,0,0,0
3c41f4e6,3,9.930,0,26,110,0,0,0,0
dcd15522,0,8.805,0,22,88,0,0,0,0
98a58450,160,14.862,0,33,132,0,0,0,0
0dd5fb28,160,12.877,0,24,99,0,0,0,0
376aa7df,0,8.852,0,23,96,0,0,0,0
f45cb0be,160,13.969,0,32,147,0,0,0,0
09f827e2,0,6.091,0,0,0,0,0,0,0
8b4d0d45,22,14.813,0,42,181,0,0,0,0
57822a00,160,15.384,0,33,134,0,0,0,0
b75e47ab,0,9.241,0,33,136,0,0,0,0
sum,1402,222.818,0,377,1586,0,0,0,0
arith_mean,100.14,11.14,0,22.18,93.29,0,0,0,0
geo_mean,59.82,10.73,0,19.02,78.67,0,0,0,0
