SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
181e276c75b4f462f61b6da22d27b00f9cc33f07,160,45.828,0,47,244,3.782,3,0,0
161f2f7f90a8784f4b0b11e4e139b93af10fdb0a,0,5.693,0,7,12,3.213,0,0,0
c8604865909de5e56c16ecb7bbecd379321056fb,0,5.998,0,3,6,3.206,0,0,0
44ee9f4f1f3d49780f88ef74ec7aa501e3eb2d89,3,6.367,0,4,11,3.242,0,0,0
40f8adc677d2155262cbad6e1771833c2ad33e4f,0,6.555,0,4,6,4.213,0,0,0
1a881c5da7e341ba0530640499800b20ddd8067a,0,6.567,0,6,10,4.184,0,0,0
1429119c504bb39eb00254d80008e7df5e388319,15,-7.577,0,1,4,4.190,0,0,0
sum,178,69.431,0,72,293,26.030,3,0,0
arith_mean,59.33,12.83,0,10.29,41.86,3.72,3.00,0,0
geo_mean,19.31,8.68,0,5.14,12.45,3.69,3.00,0,0
