SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2f90181f,160,38.488,0,71,329,3.258,0,0,0
2a3c92b8,0,7.639,0,3,19,2.703,0,0,0
c2fa911b,15,9.316,0,15,66,2.715,6,0,0
99469303,0,7.806,0,3,16,2.686,0,0,0
77f71a8a,0,5.699,0,0,0,2.774,0,0,0
cd7e52a5,0,7.651,0,3,19,2.677,0,0,0
dffe3f09,14,8.865,0,6,32,2.721,0,0,0
14e4619a,17,23.399,0,7,39,3.988,0,0,0
8ffb32eb,15,23.440,0,7,37,3.933,0,0,0
a3651a88,1,8.108,0,3,20,3.878,0,0,0
9064563e,0,7.444,0,3,10,3.865,0,0,0
27f23b6e,1,8.181,0,3,21,3.946,0,0,0
a90fc406,1,9.196,0,44,190,3.945,0,0,0
a4d084cb,1,8.152,0,5,41,3.861,0,0,0
97f1e8f7,1,8.167,0,3,22,3.823,0,0,0
a154125d,0,7.847,0,29,127,3.851,0,0,0
79f65f89,0,10.532,0,0,0,4.018,0,0,0
f8508b40,15,9.522,0,9,41,4.010,6,0,0
bcc947ae,0,7.785,0,29,124,3.864,0,0,0
499e0588,0,7.797,0,29,123,3.945,0,0,0
sum,241,225.034,0,272,1276,70.461,12,0,0
arith_mean,21.91,11.25,0,15.11,70.89,3.52,6.00,0,0
geo_mean,5.46,9.79,0,8.27,43.65,3.48,6.00,0,0
