SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
2d7b0d1949403a5cce39c893da5f047fb596070b,0,67.130,0,0,0,15.252,8,0,0
845f651300dbcdbfae00ec75db0c9a94244b6e93,0,78.241,0,0,0,7.294,0,0,0
81075d7fb1fa1102e53b0f159004e81f30567b1e,0,74.911,0,0,0,6.135,0,0,0
ba631b9d4a542885303aa7bd5952ad38b3d7e990,0,73.371,0,0,0,5.568,0,0,0
efbfe75d18d5022fb9c5175332cb5f4c06cd7ff1,0,75.412,0,0,0,4.631,0,0,0
77ca4ff79cbd1d6cd6ce81a6cfe53aa5dba68d30,0,69.036,0,0,0,6.691,0,0,0
010c87d9170f3e86a001a6351699aef1ae168fcf,0,80.543,0,0,0,7.874,0,0,0
2ae8ee5f981ca347b8cf000e8e0bd7b7bfadbd23,0,77.660,0,0,0,4.948,0,0,0
a79e8443ab85d01fc71154ae7d2296f65ad89d20,0,72.184,0,0,0,4.549,0,0,0
448718f23015abb49120fd77f4931c5b6266f2b0,0,72.800,0,0,0,4.855,0,0,0
4c306c847ebc63d8642f62d0de4f56ff6250afb5,0,69.418,0,0,0,4.304,0,0,0
4372e81347f5593c3dae8fc7b122c5d45c3057ef,0,74.641,0,0,0,8.515,0,0,0
07b12a6d31144fe29c9b87e4dcfc0ea5d2bd3ad5,0,72.899,0,0,0,4.714,0,0,0
77f7422ee589c192669dd962ff51be5143222177,0,71.995,0,0,0,9.064,0,0,0
f0c656067eafac31d99f38724bf422442848f4e4,0,75.475,0,0,0,4.616,0,0,0
a557ff1d4d283e8d5aca1be48f94cae919387b68,0,68.929,0,0,0,4.400,0,0,0
b70c659f88b83374092a4045f34318f5dd929423,0,76.693,0,0,0,5.049,0,0,0
2599ebe7d0008d8f342204e32f2ee05ea5b90fe4,0,81.529,0,0,0,7.130,0,0,0
c92a666d9f981cae52575957109dac5eb3e253b7,0,72.738,0,0,0,7.225,0,0,0
5882ac1c31f0a6d4a06767bafb5c46f674efedd7,0,71.856,0,0,0,5.443,0,0,0
sum,0,1477.461,0,0,0,128.257,8,0,0
arith_mean,-nan,73.87,-nan,-nan,-nan,6.41,8.00,-nan,-nan
geo_mean,-nan,73.78,-nan,-nan,-nan,6.07,8.00,-nan,-nan
