SHA,#AFFECTED_SPECS,TIME(S),#TOTAL_CLASSES,#IMPACTED_CLASSES,#IMPACTED_METHODS,TEST(S),#VIOLATIONS,#MONITORS,#EVENTS
fafafb09,160,73.380,290,290,0,15.559,2,0,0
65b79fac,0,13.971,290,0,0,14.863,0,0,0
dcd356a7,160,85.609,331,303,0,15.233,2,0,0
1718ec43,0,21.750,319,0,0,15.091,0,0,0
1794f37d,0,29.862,319,303,0,15.155,0,0,0
6bac4efe,160,96.118,341,330,0,15.854,3,0,0
49df0b0c,160,144.960,693,581,0,24.809,3,0,0
35fde0e6,160,144.792,608,596,0,24.563,3,0,0
00ecca08,160,105.112,633,554,0,20.510,2,0,0
1c6d2fc1,40,36.015,554,181,0,20.313,0,0,0
sum,1000,751.569,4378,3138,0,181.950,15,0,0
arith_mean,142.86,75.16,437.80,392.25,0,18.19,2.50,0,0
geo_mean,131.25,58.06,412.53,363.54,0,17.83,2.45,0,0
